48341465,股票简称：天科股份  股票代码：600378  编号：临 2009-003 四川天一科技股份有限公司 关于公司股东股权质押的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。 公司于2009年1月13日收到中国证券登记结算有限责任公司上海分公司证券质押登记证明，证明表明：公司股东深圳市盈投投资有限公司以其持有的本公司股份27，380，412股（占公司总股本的11.15%；其中16，508，983股为限售流通股，10，871，429股为无限售流通股）质押给深圳发展银行股份有限公司深圳泰然支行，质押登记日为2009年1月12日。 深圳市盈投投资有限公司为本公司第二大股东，持有本公司股份 53，127，724 股，占总股本的 21.63%，截至 2009 年 1 月 13 日，深圳市盈投投资有限公司共质押其持有的本公司股票 51，070，412 股。 特此公告 四川天一科技股份有限公司董事会  2009 年 1 月 13 日 1
48345451,证券代码： 002012  证券简称：凯恩股份  公告编号：2009-02 浙江凯恩特种材料股份有限公司 关于股东部分股权质押的公告 本公司及全体董事、监事和高级管理人员保证公告内容的真实、准确和完整，对公告的虚假记载、误导性陈述或者重大遗漏负连带责任。 公司于 2009 年 1 月 14 日接到第一大股东凯恩集团有限公司有关办理股权质押的通知，现将有关事项公告如下： 2009 年 1 月 14 日，凯恩集团有限公司将其持有的本公司无限售流通股 1，300 万股（占本公司股份总数的 6.67%）质押给中国民生银行股份有限公司杭州分行，并在中国证券登记结算有限责任公司深圳分公司办理了股份质押登记手续，冻结期限为 2009 年 1 月 13日至质权人向中国证券登记结算有限责任公司深圳分公司申请解冻时止。 凯恩集团有限公司持有本公司无限售流通股 67，050，603 股，占公司总股本 194，789，298 股的 34.42%。截止目前，凯恩集团有限公司已累计质押本公司股份为 5，720 万股。 特此公告。 浙江凯恩特种材料股份有限公司 董事会  2009 年 1 月 14 日
48346300,证券代码：002123  证券简称：荣信股份  公告编号：2009-002 荣信电力电子股份有限公司  关于公司股东股权质押公告  本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性陈述或重大遗漏。  2009 年 1 月 14 日，本公司接到公司股东深圳市深港产学研创业投资有限公司的通知，深圳市深港产学研创业投资有限公司以其持有的本公司的部分股权 148，000 股质押给招商银行股份有限公司深圳分行，作为 65 名大学生偿还其向质权人借款的担保，质押期限自 2009 年 1 月 14 日至所有借款合同项下借款本息及其他一切相关费用债权诉讼实效届满的期间。深圳市深港产学研创业投资有限公司已于 2009 年 1 月 14 日在中国证券登记结算有限责任公司深圳分公司办理了股权质押登记手续。 截止 2009 年 1 月 14 日，深圳市深港产学研创业投资有限公司累计质押本公司股份 8，948，000 股，占公司总股本的 6.99%。 特此公告  荣信电力电子股份有限公司 董事会  2009年1月15日 1
48384075,股票简称：曙光股份  证券代码：600303  编号：临 2009-001 辽宁曙光汽车集团股份有限公司 股东股权质押的公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。 本公司接到第一大股东辽宁曙光集团有限责任公司的通知，辽宁曙光集团有限责任公司于 2008 年 1 月 8 日质押给中信银行股份有限公司沈阳分行的 1，000 万股限售流通股已于 2009 年 1 月13 日在中国证券登记结算有限责任公司上海分公司办理了解除质押冻结手续。 2009 年 1 月 13 日，辽宁曙光集团有限责任公司又将其持有的本公司 1，000 万股限售流通股质押给中信银行股份有限公司沈阳分行，上述质押已在中国证券登记结算有限责任公司上海分公司办理了质押登记手续，质押期限为 2009 年 1 月 13 日至质权人申请解冻为止。 截止本公告日，辽宁曙光集团有限责任公司持有本公司股份 46，687，500 股，占总股本的 21.03%（其中已质押 2，502 万股）。  特此公告。 辽宁曙光汽车集团股份有限公司 2009 年 1 月 14 日
48389329,证券代码：002031  证券简称：巨轮股份  公告编号：2009-002 广东巨轮模具股份有限公司 股东股权质押公告 本公司及董事会全体成员保证公告内容的真实、准确和完整，对公告的虚假记载、误导性陈述或者重大遗漏负连带责任。 本公司分别接第二大股东郑明略(持有本公司 A 股有限售条件的流通股份37，898，250 股，占本公司总股本的 15.53%)和第三大股东揭阳市洪惠平(持有本公司A 股有限售条件的流通股份 37，898，250 股，占本公司总股本的 15.53%)通知： 1、郑明略将其所持本公司 A 股有限售条件的流通股份 5，000，000 股(占本公司总股本的 2.05%)出质给中国光大银行深圳园岭支行，作为广东巨轮模具股份有限公司向中国光大银行深圳园岭支行借款的抵押物。  2、洪惠平将其所持本公司 A 股有限售条件的流通股份 5，000，000 股(占本公司总股本的 2.05%)出质给中国光大银行深圳园岭支行，作为广东巨轮模具股份有限公司向中国光大银行深圳园岭支行借款的抵押物。  上述二股东已向中国证券登记结算有限责任公司深圳分公司办妥股权质押登记手续，质押期限自登记公司核准登记之日起至质权人申请解除质押之日止。  特此公告。 广东巨轮模具股份有限公司  董  事  会  二 OO 九年一月十六日
48515398,股票代码：002033  股票简称：丽江旅游  公告编号：2009002 丽江玉龙旅游股份有限公司股权质押解除公告 本公司及董事会全体成员保证公告内容真实、准确和完整，对公告的虚假记载、误导性陈述或者重大遗漏负连带责任。 本公司于2009年1月19日接云南机械进出口股份有限公司通知，云南机械进出口股份有限公司向富滇银行股份有限公司质押的其所持有的本公司有限售条件的流通股股份350.0000万股 (占本公司股份总数的3.52%)，已于2009年1月16日在中国证券登记结算有限责任公司深圳分公司办理完成股权质押解除手续，解除该部分股权质押冻结。目前该公司仍有15，627，636股（占本公司股份总数的15.73%）本公司有限售条件股份处于质押状态。按照云南机械进出口股份有限公司在本公司股权分置改革中作出的承诺，该公司所持有的上述解除质押的350.0000万股有限售条件股份的禁售期已于2008年11月3日到期，但由于该公司还未在中国证券登记结算有限责任公司深圳分公司办理相关的解除限售手续，该部分股份仍处于限售状态。 特此公告！ 丽江玉龙旅游股份有限公司 董事会 2009 年 1 月 20 日
48524588,证券代码：000826  证券简称：合加资源  公告编号：2009-05 合加资源发展股份有限公司 股东股权质押公告 本公司及董事会全体成员保证公告内容的真实、准确和完整，公告不存在虚假记载、误导性陈述或者重大遗漏。 合加资源发展股份有限公司于近日接股东北京桑德环保集团有限公司通知，北京桑德环保集团有限公司近日将其所持有的本公司有限售条件流通股部分股权和其所持无限售条件流通股部分股权办理了股权解除质押及继续质押相关手续，现将相关情况公告如下： 一、2008 年 6 月，北京桑德环保集团有限公司将其所持无限售条件流通股 217 万股股权质押给中国农业银行三峡分行江北支行，在公司实施 2008 年半年度资本公积转增股本及利润分配方案后，该部分股份变更为 390.6 万股。 由于该部分股份的质押期限已满，质押双方于 2009 年 1 月在中国证券登记结算有限责任公司深圳分公司办理完毕该部分股份的股权解除质押手续。 2009 年 1 月 14 日，北京桑德环保集团有限公司将其所持 390.6 万股无限售条件流通股股权继续质押给中国农业银行三峡分行江北支行，质押期限为六个月。 二、2009 年 1 月 14 日，北京桑德环保集团有限公司将其所持有的 200 万股有限售条件流通股股权质押给中国农业银行三峡分行江北支行，质押期限为六个月。 三、截止 2009 年 1 月 19 日，北京桑德环保集团有限公司质押总股数为 17800 万股，占公司总股本的 43.06%。 特此公告。 合加资源发展股份有限公司董事会 二ＯＯ九年一月十九日
48629902,证券代码：002086  证券简称：东方海洋  公告编号：临 2009-001 山东东方海洋科技股份有限公司 股东股权质押公告 山东东方海洋科技股份有限公司及董事会全体成员保证公告内容的真实、准确和完整，不存在虚假记载、误导性陈述或者重大遗漏。  山东东方海洋科技股份有限公司于 2009 年 1 月 22日接到公司控股股东山东东方海洋集团有限公司通知，山东东方海洋集团有限公司将其所持山东东方海洋科技股份有限公司 IPO 前限售股 850 万股及山东东方海洋科技股份有限公司定向询价限售股 70 万股，共计 920 万股质押给深圳发展银行青岛分行，用途为流动资金借款质押担保，并于 2009 年 1 月 20 日在中国证券登记结算有限责任公司深圳分公司办理完毕质押登记手续。该项股权质押期限自 2009 年 1 月 20 日至借款合同到期日止。 截至目前，山东东方海洋集团有限公司持有山东东方海洋科技股份有限公司有限售条件流通股 3，050 万股，占山东东方海洋科技股份有限公司股份总数的 25.02%；山东东方海洋集团有限公司已质押其中的 2，920 万股，占山东东方海洋科技股份有限公司股份总数的 23.95%。  特此公告。  山东东方海洋科技股份有限公司 董事会 2009 年 1 月 23 日
48669156,证券代码：600461  证券简称：洪城水业  编号：临 2009－001 江西洪城水业股份有限公司 关于公司控股股东股权质押解除及质押公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。 2009 年 1 月 21 日，本公司接到控股股东南昌水业集团有限责任公司通知，南昌水业集团有限责任公司原于 2008 年 1 月 25 日将其持有的本公司有限售条件流通股 36，000，000 股（占公司总股本的25.71%）质押给中信银行股份有限公司南昌分行，上述股权质押已在中国证券登记结算有限责任公司上海分公司办理了证券解除质押手续，质押登记解除日期为 2009 年 1 月 20 日。同日，南昌水业集团有限责任公司将持有的本公司 36，000，000 股有限售条件流通股质押给中信银行股份有限公司南昌分行，为南昌市政公用投资控股有限责任公司向中信银行股份有限公司南昌分行申请流动资金贷款提供出质。上述股权质押已在中国证券登记结算有限责任公司上海分公司办理了相关质押登记手续。截止 2009 年 1 月 20 日，南昌水业集团有限责任公司共持有本公司有限售条件流通股 72，942，095 股，占公司总股本的 52.1%，累计质押 36，000，000 股，占公司股份总数的 25.71%。 特此公告。 江西洪城水业股份有限公司董事会 二○○九年一月二十三日
48818611,  三维通信公告 证券代码：002115  证券简称：三维通信  公告编号：2009－007  三维通信股份有限公司 关于股东股权质押的公告 本公司及全体董事、监事、高级管理人员保证公告内容的真实、准确和完整，并对公告中的虚假记载、误导性陈述或者重大遗漏承担责任。 2009年2月3日，接本公司第一大股东李越伦先生的通知：其本人已将其持有的本公司限售流通股5，300，000股股份质押为其与杭州银行股份有限公司签订的《个人贷款借款合同》提供担保。前述质押登记已于2009年2月3日在中国证券登记结算有限责任公司深圳分公司办理了相关手续，质押登记日为2009年2月3日，质押期限从2009年2月3日至质权人向中国证券登记结算有限责任公司深圳分公司申请办理解除质押为止。此外，李越伦先生的配偶洪革女士将其持有的本公司限售流通股1，400，000股质押为其与杭州银行股份有限公司签订的《个人贷款借款合同》提供担保，并于2009年1月5日在中国证券登记结算有限责任公司深圳分公司办理了相关手续，质押登记日为于2009年1月5日，质押期限从于2009年1月5日至质权人向中国证券登记结算有限责任公司深圳分公司申请办理解除质押为止。 李越伦先生持有的本公司限售流通股34，200，000 股，占公司总股本12000万股的28.50%，洪革女士持有本公司限售流通股3，285，000 股，占公司总股本12000万股的2.7375%。李越伦先生和洪革女士累计将持有的其中6，700，000 股(占公司总股本12000万股的5.5833%)质押给杭州银行股份有限公司。 特此公告。 三维通信股份有限公司董事会 2009 年 2 月 5 日 1
49020898,股票代码：600130  股票简称：波导股份  编号：临 2009-001 宁波波导股份有限公司 股权质押解除公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。 宁波波导股份有限公司于近日接到公司第一大股东宁波电子信息集团有限公司(目前持有本公司有限售条件流通股 166，752，000 股，占公司股份总数的21.71%)通知，宁波电子信息集团有限公司于 2009 年 2 月 4 日将其在 2008 年 8月 18 日质押的 106，752，000 股本公司有限售条件流通股中的 79，731，784 股解除质押（该等股份的质押情况详见 2008 年 8 月 19 日《中国证券报》、《上海证券报》及上海证券交易所网站公告），并已在中国证券登记结算有限责任公司上海分公司办理了股权质押解除登记手续。 截 止 本 公 告 日 ， 宁 波 电 子 信 息 集 团 有 限 公 司 持 有 本 公 司 股 份 总 计166，752，000 股，其中已质押股份为 87，020，216 股，已质押股份占本公司股份总数的 11.33%。 特此公告。 宁波波导股份有限公司 二 OO 九年二月九日
49113170,证券代码：900950  证券简称：新城 B 股  编号：2009-004 江苏新城地产股份有限公司 股权质押解除公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。 本公司接大股东江苏新城实业集团有限公司通知，江苏新城实业集团有限公司已将其在 2008 年 8 月和 9 月分两次质押给交银国际信托有限公司的合计 18000万股本公司非流通境内法人股股权解除质押，并于 2009 年 2 月 10 日在中国证券登记结算有限责任公司上海分公司办理了股权质押登记解除手续。 截止本公告日，江苏新城实业集团有限公司持有本公司股份 625，152，000股，占公司总股本 58.86%，其中已质押股份 142，398，678 股（本次质押公告详见2008 年 9 月 25 日的《中国证券报》、《上海证券报》和《香港商报》），占公司总股本 13.41%。 特此公告。 江苏新城地产股份有限公司  二ＯＯ九年二月十一日
49118376,证券代码：000831  证券简称：关铝股份  公告编号：2009－003 山西关铝股份有限公司 关于公司股东股权质押解除的公告 本公司及董事会全体成员保证公告内容真实、准确和完整，没有虚假记载、误导性陈述或者重大遗漏。 山西关铝集团有限公司持有本公司股份22，547.4413万股，占本公司总股本的34.51%，为本公司第一大股东。 2009年2月12日，接公司股东山西关铝集团有限公司的通知，山西关铝集团有限公司将其质押给国家开发银行的7000万股在中国证券登记结算有限责任公司深圳分公司办理了股权质押登记解除手续。 截止2009年2月12日，山西关铝集团有限公司持有本公司股份22，547.4413万股，占公司总股本的34.51%，其中：被质押冻结的股份数量为0股。 特此公告。 山西关铝股份有限公司董事会  二 00 九年二月十二日
49157227,A股代码 600295  A股简称  鄂尔多斯  编号：临2009-006 B股代码 900936  B股简称  鄂绒B股 内蒙古鄂尔多斯羊绒制品股份有限公司 －－－－－－－－－ 股权质押的公告  特别提示 本公司及董事会全体成员保证公告内容的真实、准确和完整，对公 告 的 虚 假 记 载 、 误 导 性 陈 述 或 者 重 大 遗 漏 负 连 带 责 任 。  －－－－－－－－  本公司近日接到通知，本公司第一大股东内蒙古鄂尔多斯羊绒集团有限责任公司将其持有我公司 10，000 万股社会法人股（占公司总股本的 9.69%）质押给中国建设银行股份有限公司鄂尔多斯分行进行贷款，并已在中国证券登记结算有限责任公司上海分公司办理了证券质押手续。 特此公告 内蒙古鄂尔多斯羊绒制品股份有限公司 2009 年 2 月 13 日
49204561,股票代码：600327  股票简称：大厦股份  公告编号：临 2009－002  无锡商业大厦大东方股份有限公司 股东股权质押公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。 江苏无锡商业大厦集团有限公司持有本公司限售流通股 156，302，895 股，为本公司第一大股东。 本公司接江苏无锡商业大厦集团有限公司通知，该公司将其持有的本公司股权 1，100 万股质押给招商银行股份有限公司无锡分行，为其向招商银行股份有限公司无锡分行申请的贷款提供质押担保，质押期限为 2009 年 2 月 11 日至2010 年 2 月 11 日。 至本公告日止，江苏无锡商业大厦集团有限公司被质押的本公司股权数合计为 5，992 万股。 特此公告。 无锡商业大厦大东方股份有限公司董事会 二○○九年二月十四日
49204566,股票简称：天地源股份有限公司  股票代码：600665  编号：临2009-002 天地源股份有限公司 股权质押公告 本公司董事会及全体董事保证本公告内容不存在任何虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带责任。  天地源股份有限公司于 2009 年 2 月 13 日接第一大股东西安高新技术产业开发区房地产开发公司通知，获悉： 2008年1月30日，西安高新技术产业开发区房地产开发公司在中国证券登记结算有限责任公司上海分公司办理了股权质押登记手续，将其持有的5，300万股天地源股份有限公司股权质押给中国工商银行股份有限公司西安高新支行。该笔股权质押现已解除，并已于2009年2月12日在中国证券登记结算有限责任公司上海分公司办理了质押解除登记手续。 2009年2月12日，西安高新技术产业开发区房地产开发公司同时又办理了股权质押登记手续，再次将其持有的5，300万股天地源股份有限公司股权质押给中国工商银行股份有限公司西安高新支行，质押期限自 2009年1月15日至2010年1月14日。 截止本公告日，西安高新技术产业开发区房地产开发公司持有天地源股份有限公司股份总数 406，966，300 股，其中已质押股份为 77，000，000 股，占西安高新技术产业开发区房地产开发公司持有的天地源股份有限公司股份总数的 18.92%，占天地源股份有限公司股份总数的 10.70%。 特此公告。  二○○九年二月十四日 天地源股份有限公司
49224471,证券代码：000009  证券简称：中国宝安  公告编号：2009-001 中国宝安集团股份有限公司 关于大股东股权质押的公告 本公司及董事局全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或者重大遗漏。 本公司于 2009 年 2 月 16 日收到第一大股东深圳市富安控股有限公司的通知，获悉该公司将其持有的本公司有限售条件的流通股46，106，156 股（占本公司总股本的 4.44％）质押给中国建设银行股份有限公司深圳市分行，作为建设银行深圳市分行向其提供人民币 4000万元借款额度的质押担保，期限为一年。 富安公司持有本公司有限售条件的流通股 86，606，156 股，曾于2008 年 5 月质押了 40，500，000 股（详见 2008 年 5 月 27 日公告），加上本次质押 46，106，156 股，富安公司所持本公司股份已全部质押。 特此公告 备查文件： 中国宝安集团股份有限公司董事局  二○○九年二月十七日  1、富安公司与建设银行签订的《人民币额度借款合同》；  2、富安公司与建设银行签订的《最高额权利质押合同》。
49224551,证券代码：002271  证券简称：东方雨虹  公告编号：2009-010 北京东方雨虹防水技术股份有限公司 关于股东股权质押的公告 本公司及董事会全体成员保证信息披露的内容真实、准确、完整，没有虚假记载、误导性陈述或重大遗漏。 2009 年 2 月 16 日，北京东方雨虹防水技术股份有限公司（以下简称“公司”）接到公司第一大股东李卫国先生（持有公司限售流通股 21，998，642 股，持股比例为 41.70%）的通知，其将持有的公司全部股份 21，998，642 股质押给北京银行股份有限公司建国支行，为公司向质权人申请 1.8 亿元综合授信提供担保。此外，公司股东许利民先生（持有公司限售流通股 6，510，624 股，持股比例为 12.34%），将其持有的公司全部股份 6，510，624 股质押给深圳平安银行股份有限公司深圳新园支行，为公司向质权人申请 8000 万元综合授信提供担保。上述质押登记已于2009 年 2 月 16 日在中国证券登记结算有限责任公司深圳分公司办理了相关手续，质押登记日为 2009 年 2 月 16 日，质押期限从 2009 年 2 月 16 日起至质权人向中国证券登记结算有限责任公司深圳分公司申请办理解除质押日止。 特此公告。 北京东方雨虹防水技术股份有限公司董事会 二 00 九年二月十六日
